update_Book,0.832
update_Book,0.472
update_Book,0.697
update_Book,0.683
update_Book,0.987
update_Book,0.545
update_Book,0.724
update_Book,0.739
update_Book,0.803
update_Book,0.592
update_Book,0.564
update_Book,1.348
update_Book,0.583
update_Book,1.331
update_Book,0.626
update_Book,0.686
update_Book,0.676
update_Book,0.768
update_Book,1.208
update_Book,0.747
