delete_Book,8.868
delete_Book,9.244
delete_Book,7.367
delete_Book,6.878
delete_Book,6.050
delete_Book,8.004
delete_Book,5.042
delete_Book,7.739
delete_Book,7.706
delete_Book,8.993
delete_Book,7.520
delete_Book,6.799
delete_Book,10.952
delete_Book,6.768
delete_Book,7.903
delete_Book,6.571
delete_Book,6.724
delete_Book,6.686
delete_Book,7.327
delete_Book,7.242
